date,open,high,low,close,volume
2023-10-17,230.95,232.57,224,226.47,20631.85465091
2023-10-18,226.41,233.09,224.76,226.89,21451.34828069
2023-10-19,226.84,235.23,225.04,227.43,21366.36264655
2023-10-20,227.45,249.89,226.31,240.56,47316.10466967
2023-10-21,240.62,246.61,237.89,244.13,22108.9746186
2023-10-22,244.12,254.71,237.31,243.53,30813.799751
2023-10-23,243.54,264.81,240.44,261.99,68002.01904028
2023-10-24,261.83,269.96,245.58,251.88,51550.90605023
2023-10-25,251.82,259.92,248.15,254.27,35309.88094853
2023-10-26,254.29,256.8,240.57,247.34,33371.27704669
2023-10-27,247.33,247.62,233.03,239.22,23657.28569141
2023-10-28,239.22,247.85,238.92,244.91,17194.52018873
2023-10-29,244.84,249.55,242.3,246.02,14319.30833765
2023-10-30,245.99,251.06,241.3,245.95,21530.28268672
2023-10-31,246.02,249.08,235.8,245.06,21891.85618376
2023-11-01,245,247.43,236.64,245.23,23016.84318202
2023-11-02,245.29,249.55,230.61,235.59,28785.30786908
2023-11-03,235.3,241.01,231.08,237.56,28372.46987999
2023-11-04,237.48,240.63,235.83,240.52,7728.52677954
2023-11-05,240.5,243.29,233.3,237.79,21623.59856257
2023-11-06,237.82,244.93,235.74,242.99,18736.37905878
2023-11-07,243.02,251.88,237.24,244.01,41422.16389006
2023-11-08,243.78,247.42,241.73,245.57,23836.76676259
2023-11-09,245.59,257.84,227.11,240.09,62819.02107069
2023-11-10,240.11,242.6,233.73,239.91,25178.07189833
2023-11-11,239.78,241.85,232,236.55,27922.68866174
2023-11-12,236.55,239.54,230.45,236.66,16188.54836631
2023-11-13,236.71,240.35,232,233.99,30312.35562125
2023-11-14,233.93,238.94,220.41,232.05,29202.22628981
2023-11-15,231.94,238.44,230.16,238.05,18401.14146873
2023-11-16,238.22,245,230.5,233.89,40130.20574972
2023-11-17,233.97,234.84,221.56,229.95,22356.32717267
2023-11-18,229.86,229.89,221.21,227.57,10161.89834738
2023-11-19,227.54,231.04,224.2,230.36,9683.26083973
2023-11-20,230.34,230.64,224.73,226.32,12875.6930267
2023-11-21,226.24,236.32,213.2,216.79,57972.41338473
2023-11-22,216.59,224.9,215.92,223.8,20969.1810783
2023-11-23,223.83,227.68,222,225.25,13583.10570238
2023-11-24,225.24,230.33,224.49,226.57,14802.36432959
2023-11-25,226.68,228.36,225.73,227.66,6743.39252279
2023-11-26,227.66,229.85,221.91,226.88,10568.27346349
2023-11-27,226.95,229.51,219.39,223.2,22259.52681753
2023-11-28,223.28,224.84,219.58,223.51,14696.23081096
2023-11-29,223.44,227.16,221.16,223.25,10377.77908172
2023-11-30,223.25,223.58,220.12,221.49,7581.79562129
2023-12-01,221.51,226.84,220.66,225.28,13693.71774198
2023-12-02,225.29,228.64,224.87,228.32,23181.71223336
2023-12-03,228.36,233.16,223.82,230.13,26048.17054738
2023-12-04,230.15,256.4,229.14,252.38,122046.60356572
2023-12-05,252.23,253.08,238.5,251.13,48714.97470477
2023-12-06,251.07,264.95,242.91,244.56,77889.94908886
2023-12-07,244.5,249.27,239.21,247,25262.92582378
2023-12-08,247.14,254.66,245.5,253.66,24964.09640484
2023-12-09,253.61,262.96,250.24,252.71,28606.13592443
2023-12-10,252.83,255.18,244.51,251.22,12049.9616821
2023-12-11,251.19,251.71,212.31,230.46,30880.31560925
2023-12-12,230.46,234.96,226.67,231.82,10815.99023164
2023-12-13,231.8,237.17,222.81,235.3,18624.64055735
2023-12-14,235.36,237.84,226.54,237.32,22763.55496916
2023-12-15,237.38,237.43,225.16,227.18,16336.28450649
2023-12-16,227.18,231.95,224.8,229.65,9810.36098026
2023-12-17,229.63,230.35,224.85,225.75,7479.16859409
2023-12-18,225.8,228.3,217.11,228.14,20912.10905718
2023-12-19,228.14,230.82,222.5,225.19,19465.63849949
2023-12-20,225.21,234.7,223.68,229.55,29959.9807196
2023-12-21,229.53,234.5,228.6,233.08,15552.29952848
2023-12-22,233.2,244,231.56,238.44,29258.32360296
2023-12-23,238.48,238.84,230.21,232.9,15036.30621143
2023-12-24,232.88,234,225.56,229.01,13536.23463904
2023-12-25,229.14,237.48,228.19,234.86,12662.62253641
2023-12-26,234.91,235.1,220.01,229.26,23052.63957864
2023-12-27,229.26,265.68,226.35,264.27,96144.75414384
2023-12-28,264.31,278.6,257.63,261.65,97866.88282764
2023-12-29,261.68,269.48,249.15,254.11,75767.67771248
2023-12-30,253.99,287.61,253.81,270.65,93392.63948621
2023-12-31,270.43,272.12,252,259.5,28754.24241491
2024-01-01,259.64,269.7,255.59,268.03,27329.50098721
2024-01-02,267.98,271.27,254.17,257.13,44540.88596752
2024-01-03,257.13,268.15,214.01,234.2,66231.2235335
2024-01-04,234.29,240.52,232.41,239.81,21520.81299804
2024-01-05,239.86,242.43,229.19,239.5,40654.81661812
2024-01-06,239.22,243.63,231,236.33,21526.17862261
2024-01-07,236.26,240.14,229.89,232.58,19309.70181852
2024-01-08,232.15,256.24,221.21,254.19,59716.75317837
2024-01-09,254.18,257.94,239.57,244.85,46616.43732438
2024-01-10,244.79,260.33,233.33,254.65,46489.17237698
2024-01-11,254.87,289.48,250.51,276.13,81323.62824772
2024-01-12,276.23,298.64,250,259.33,114902.26844191
2024-01-13,259.28,262.36,250.72,254.16,35662.54991543
2024-01-14,254.13,259.01,244.95,245.57,31391.23241504
2024-01-15,245.62,257.71,244.95,250.08,30437.94213423
2024-01-16,250.17,256.28,248.84,251.23,25872.73537404
2024-01-17,251.21,251.5,240.51,244.03,21601.43864679
2024-01-18,244.01,244.87,233.01,237.52,27837.32690234
2024-01-19,237.54,237.98,226.28,236.5,29501.99734608
